file_path,labels
/content/drive/My Drive/iMaterialist2000/579a96493222f477fd831a59-large.jpg,Dresses;White;Yellow;Female;Spandex;Polyester;V-Necks;Long Sleeved;Peplum
/content/drive/My Drive/iMaterialist2000/58776a0ba56f254f0d38ae6e-large.jpg,Casual Dresses;Black;Red;Female;Collared;Long Sleeved;Pleated
/content/drive/My Drive/iMaterialist2000/546b5cc137e7711068de2a07-large.jpg,Swimsuits;White;Female;Spandex;Polyester;Leopard And Cheetah;Polka Dot
/content/drive/My Drive/iMaterialist2000/57d940e749bcf81e72adccef-large.jpg,Shorts;Female
/content/drive/My Drive/iMaterialist2000/577639bf85503776ee00813d-large.jpg,Wedding Dresses;White;Neutral;Lace;Sweetheart Neckline;Sleeveless
/content/drive/My Drive/iMaterialist2000/58edc7d4e47fdb187b61a2d0-large.jpg,Skirts;Female;Rayon;Spandex
/content/drive/My Drive/iMaterialist2000/537debcc34067e2a52556824-large.jpg,Female;Organza;Round Neck;Floral;Sleeveless;Embroidered
/content/drive/My Drive/iMaterialist2000/561716c608375c4e2a3c785e-large.jpg,Underwear;Multi Color;Male;Cotton;Checkered;Plaid
/content/drive/My Drive/iMaterialist2000/5774eb92c1cd1e782dc800d9-large.jpg,Tank Tops;Neutral;Cotton;Racerback;Sleeveless;Spaghetti Straps
/content/drive/My Drive/iMaterialist2000/54461464505c3a0e6d6c6d9e-large.jpg,Jumpsuits Overalls & Rompers;Blue;Female;Polyester;Round Neck;Galaxy;Sleeveless;Printed
/content/drive/My Drive/iMaterialist2000/57021833380b2263d55fdd9b-large.jpg,Tank Tops;Female;V-Necks;Sleeveless;Spaghetti Straps
/content/drive/My Drive/iMaterialist2000/56c3c81dfea768123819bba1-large.jpg,Skirts;Female;Patent;Leather
/content/drive/My Drive/iMaterialist2000/53b49980d911396cda5244ba-large.jpg,Polos;Male;Cotton;Collared;Short Sleeves
/content/drive/My Drive/iMaterialist2000/58afbf78e897f52e2c0a21fb-large.jpg,Swim Trunks;Male;Polyester
/content/drive/My Drive/iMaterialist2000/55a6293dfa6d460ba15cd97c-large.jpg,Maternity;Pink;Female;Checkered
/content/drive/My Drive/iMaterialist2000/53c408d1bc06ac69d883d4aa-large.jpg,Costumes & Cosplay;Neutral;Long Sleeved;Printed
/content/drive/My Drive/iMaterialist2000/589d397bb7d01617eda703fb-large.jpg,Gray;Black;Red;Female;Knit;Off The Shoulder;Long Sleeved
/content/drive/My Drive/iMaterialist2000/58048a37d4c7652101c1a19d-large.jpg,Hoodies & Sweatshirts;Blue;Female;Denim;Ripped;Long Sleeved
/content/drive/My Drive/iMaterialist2000/564ab3893ecc6f3608938d96-large.jpg,Casual Dresses;Female;Lace;V-Necks;Long Sleeved;Bodycon
/content/drive/My Drive/iMaterialist2000/58039c4f47efe44c4835f7b4-large.jpg,Female;Knit;Shoulder Drapes;Long Sleeved
/content/drive/My Drive/iMaterialist2000/5911b6a4e4b3c2270e5d167d-large.jpg,Corsets;Black;White;Red;Female;Vintage Retro
/content/drive/My Drive/iMaterialist2000/533d25208cba0b09319cc41c-large.jpg,Casual Dresses;Green;Female;Chiffon;Round Neck;Sleeveless;Pleated
/content/drive/My Drive/iMaterialist2000/535de86712c8bf0e07581211-large.jpg,Party Dresses;Female;V-Necks;Chevron;Sleeveless;Bandage
/content/drive/My Drive/iMaterialist2000/52009fc30201ec457d5c8bd5-large.jpg,Formal Dresses;Female;Chiffon;V-Necks;Ruched;Sleeveless;Bodycon
/content/drive/My Drive/iMaterialist2000/5a17b2299e82594f129d029b-large.jpg,Casual Dresses;Female;Round Neck;Long Sleeved;Tunic
/content/drive/My Drive/iMaterialist2000/59c00503be235a6f52d85441-large.jpg,Jackets;Female;Faux Fur;Cotton;Quilted;Long Sleeved;Furry
/content/drive/My Drive/iMaterialist2000/59c91e88763a8f76acb7f315-large.jpg,Uniforms;Blue;Neutral;Round Neck;Short Sleeves;Printed
/content/drive/My Drive/iMaterialist2000/5a0ac054f34a9246eec861ad-large.jpg,Yoga Pants;Green;Pink;Black;Female;Spandex
/content/drive/My Drive/iMaterialist2000/58ba03b3965744530c6cd598-large.jpg,Black;Female;Turtlenecks;Mesh;Long Sleeved
/content/drive/My Drive/iMaterialist2000/5212c0423deaf7139c104bd8-large.jpg,Dresses;Female;V-Necks;Ruched;Sleeveless;Rhinestone Studded
/content/drive/My Drive/iMaterialist2000/58732cef1321a74efb9b9a4e-large.jpg,Party Dresses;Female;Polyester;Off The Shoulder;Polka Dot;Sleeveless;Pleated
/content/drive/My Drive/iMaterialist2000/54bf6870df980b09a5bae125-large.jpg,Leggings;Female;Spandex;Polyester;Printed
/content/drive/My Drive/iMaterialist2000/53d1414e4ef92d7b5a3426b7-large.jpg,Dresses;Female;Lace;V-Necks;Mesh;Sleeveless;Spaghetti Straps
/content/drive/My Drive/iMaterialist2000/54180f7882b9ac64b7a70748-large.jpg,Male;Chiffon;Collared;Puff Sleeves;Printed
/content/drive/My Drive/iMaterialist2000/57e27b584a6af335f6170a6a-large.jpg,Cardigans;Silver;Female;Knit;Long Sleeved
/content/drive/My Drive/iMaterialist2000/522f977e1c23887756e417ce-large.jpg,Male;Cotton;Square Necked;Short Sleeves;Peplum
/content/drive/My Drive/iMaterialist2000/53899c017b4640048057cce4-large.jpg,Trench Coats;Gray;Black;Male;Long Sleeved
/content/drive/My Drive/iMaterialist2000/56e3811a3244515fee9cae15-large.jpg,Female;Lace;Round Neck;Long Sleeved
/content/drive/My Drive/iMaterialist2000/532a65e47179515d0bde7f69-large.jpg,Jumpsuits Overalls & Rompers;Black;Female;Leather;Sweetheart Neckline;Strapless;Bandage
/content/drive/My Drive/iMaterialist2000/55fe9f3f7fd75110e5d3f70e-large.jpg,Bubble Coats;Blue;Green;Pink;Black;White;Red;Female;Quilted;Furry
/content/drive/My Drive/iMaterialist2000/57a51aa206d9510c06671efa-large.jpg,Corsets;Black;Female;Leather;Sweetheart Neckline
/content/drive/My Drive/iMaterialist2000/56c013846a9d9215603201b3-large.jpg,Swimsuits;Female;Spandex;Polyester;Backless Dresses
/content/drive/My Drive/iMaterialist2000/5773645e26f625785b8e740b-large.jpg,Dresses;Female;Off The Shoulder;Fringe;Sleeveless;Summer
/content/drive/My Drive/iMaterialist2000/564491c2eb0e8a08df1656d9-large.jpg,Jackets;Blue;Green;Black;Female;Faux Fur;Cotton;Collared;Quilted;Long Sleeved;Furry
/content/drive/My Drive/iMaterialist2000/597ea1f45978f271371febb8-large.jpg,Cardigans;Female;Collared;Long Sleeved;Pleated
/content/drive/My Drive/iMaterialist2000/5434ea988edcfa494226144b-large.jpg,Female;Turtlenecks;Long Sleeved;Printed
/content/drive/My Drive/iMaterialist2000/5837cca315914549efa74f28-large.jpg,Leggings;Female;Cotton
/content/drive/My Drive/iMaterialist2000/53fc32af7708db0ae0e238cf-large.jpg,Trousers;Blue;Black;White;Female;Cotton;Printed
/content/drive/My Drive/iMaterialist2000/520e33ac1c23884399324418-large.jpg,Blouses;Female;Chiffon;Collared;Sleeveless
/content/drive/My Drive/iMaterialist2000/538478c9ab980a618a0ee9e4-large.jpg,Thongs;Black;Female;Lace;Ruffles;Mesh;Hollow-Out
/content/drive/My Drive/iMaterialist2000/51fb5bb5ee76b60fa7d37f11-large.jpg,Casual Shoes;Multi Color;Male
/content/drive/My Drive/iMaterialist2000/5531ad4b0b7334174a5bbd9e-large.jpg,Casual Dresses;Female;Round Neck;Floral;Long Sleeved;Summer
/content/drive/My Drive/iMaterialist2000/5651c5521016790fd0f1f802-large.jpg,Wedding Dresses;Female;Sweetheart Neckline;Strapless;Asymmetric
/content/drive/My Drive/iMaterialist2000/58f9fb76e163db08464eb993-large.jpg,Business Shoes;Male;Peplum
/content/drive/My Drive/iMaterialist2000/53ae32c5b1f4160c5718f171-large.jpg,Casual Dresses;Female;Chiffon;Round Neck;Floral;Short Sleeves;Summer
/content/drive/My Drive/iMaterialist2000/58579981b78a434ef8f4a7a6-large.jpg,Pullover Sweaters;Gray;Green;Female;Round Neck;Long Sleeved
/content/drive/My Drive/iMaterialist2000/55276dd8e508973aacbc5d8b-large.jpg,Swimsuits;Female;Spandex;Nylon;V-Necks
/content/drive/My Drive/iMaterialist2000/53fb1b88c6fc6d09446036ac-large.jpg,Suits & Blazers;Black;White;Female;Cotton
/content/drive/My Drive/iMaterialist2000/56d40c08ca109a19f6bf8750-large.jpg,Skirts;Female;Off The Shoulder;Sleeveless;Bodycon
/content/drive/My Drive/iMaterialist2000/56a0dbe96c445b121cda803a-large.jpg,Halter Tops;Female;V-Necks;Crochet;Hollow-Out
/content/drive/My Drive/iMaterialist2000/565d9a4ea67d82237063730b-large.jpg,Dress Shirts;Black;White;Male;Collared;Polka Dot;Long Sleeved
/content/drive/My Drive/iMaterialist2000/54cafddff4eb5e0ddfdbdb61-large.jpg,Dresses;Female;V-Necks;Long Sleeved;Asymmetric
/content/drive/My Drive/iMaterialist2000/53b110ca38d3047f79c123b3-large.jpg,Polos;Black;White;Male;Cotton;Collared;Short Sleeves
/content/drive/My Drive/iMaterialist2000/536cfc498ec49d557ac35f3b-large.jpg,T-Shirts;White;Male;Cotton;Round Neck;Short Sleeves;Printed
/content/drive/My Drive/iMaterialist2000/551e4f65c5313f13636753b8-large.jpg,Prom Dresses;Female;Chiffon;Sweetheart Neckline;Ruched;Strapless;Pleated
/content/drive/My Drive/iMaterialist2000/573c169cacbbcf5d0f85f9f1-large.jpg,Blouses;Female;Chiffon;Lace;V-Necks;Sleeveless;Spaghetti Straps
/content/drive/My Drive/iMaterialist2000/56148722c6f0471a64814ad5-large.jpg,Casual Dresses;Female;V-Necks;Long Sleeved;Bodycon
/content/drive/My Drive/iMaterialist2000/53a80539258c560dca70bd35-large.jpg,T-Shirts;Gray;Female;Cotton;Round Neck;Short Sleeves;Printed
/content/drive/My Drive/iMaterialist2000/55ae14d690da2d407bbbeb78-large.jpg,Tank Tops;Black;White;Female;Lace;Racerback;Crochet;Sleeveless;Spaghetti Straps
/content/drive/My Drive/iMaterialist2000/589b931fb3594b6d8c1cbca1-large.jpg,Athletic Pants;Female
/content/drive/My Drive/iMaterialist2000/53acf5addc8c6373e3b6fdd5-large.jpg,Wedding Dresses;Female;Lace;Sweetheart Neckline;Strapless;Beaded
/content/drive/My Drive/iMaterialist2000/537f22856abb6d23db822890-large.jpg,Jackets;Female;Shoulder Drapes;Long Sleeved
/content/drive/My Drive/iMaterialist2000/59ec4a36a2e0dc667027cc57-large.jpg,Maternity;Female;Cotton;U-Necks
/content/drive/My Drive/iMaterialist2000/56d55a49cb9d7866612e5ac7-large.jpg,Athletic Shirts;Green;Orange;Male;Spandex;Polyester;Racerback;Sleeveless
/content/drive/My Drive/iMaterialist2000/57cffb4079c4a7224c3ac505-large.jpg,Petticoats;Black;White;Female
/content/drive/My Drive/iMaterialist2000/539978a74ea6350833c465e4-large.jpg,Black;Female;Sweetheart Neckline;Ruched;Sleeveless;Bodycon
/content/drive/My Drive/iMaterialist2000/57b4d36a995b0027b49a0c30-large.jpg,Tank Tops;White;Female;Cotton;Racerback;Geometric;Sleeveless;Printed
/content/drive/My Drive/iMaterialist2000/54a2743845f64d69930cbd74-large.jpg,Wedding Dresses;White;Female;Organza;Sweetheart Neckline;Sequins;Strapless;Rhinestone Studded
/content/drive/My Drive/iMaterialist2000/55b98fb052ec044f043a0583-large.jpg,Nightgowns;Female;Rayon;V-Necks;Mesh;Sleeveless;Spaghetti Straps
/content/drive/My Drive/iMaterialist2000/568a11624deae5466c046e78-large.jpg,Casual Dresses;Female;Round Neck;Short Sleeves;Summer
/content/drive/My Drive/iMaterialist2000/55695a602381562410c56c45-large.jpg,Cargo Shorts;Male
/content/drive/My Drive/iMaterialist2000/549cc7e37aaaf410bc33c651-large.jpg,Party Dresses;Black;Female;Sweetheart Neckline;Leopard And Cheetah;Strapless;Bodycon
/content/drive/My Drive/iMaterialist2000/549d79b2667db01028088238-large.jpg,Shorts;Female;Denim;Vintage Retro
/content/drive/My Drive/iMaterialist2000/568e130fe7d14449c9e898a6-large.jpg,Halter Tops;Female;Cotton;V-Necks;Ruched;Sleeveless;Bodycon
/content/drive/My Drive/iMaterialist2000/56a97d143b217e0f2a8ebc03-large.jpg,Cargo Pants;Green;Black;Neutral;Fleece;Camouflage
/content/drive/My Drive/iMaterialist2000/5972a81e3e5c2022fb6249c1-large.jpg,Blouses;Gray;Pink;Yellow;Female;Off The Shoulder;Long Sleeved
/content/drive/My Drive/iMaterialist2000/53e8cb193ed69e1777010aec-large.jpg,Shorts;Female;Denim;Lace;Ripped
/content/drive/My Drive/iMaterialist2000/563ec047265f5d266171a336-large.jpg,Dresses;Black;Female;Polyester;Off The Shoulder;Sleeveless;Bodycon
/content/drive/My Drive/iMaterialist2000/558e5137d7d9214be4b09c51-large.jpg,Cargo Pants;Male;Cotton
/content/drive/My Drive/iMaterialist2000/551fe25a844f9c44d3c75c6b-large.jpg,Tutus;Female;Sleeveless;Pleated
/content/drive/My Drive/iMaterialist2000/59f2e88fd6886e1f01a3c9de-large.jpg,Jumpsuits Overalls & Rompers;Black;Female;Polyester;V-Necks;Long Sleeved;Bodycon
/content/drive/My Drive/iMaterialist2000/5525f3820dab9e1e3062a9ae-large.jpg,Male;Turtlenecks;Long Sleeved
/content/drive/My Drive/iMaterialist2000/59dffa06f581d120d08b43e6-large.jpg,Nightgowns;Blue;Green;Pink;Black;Purple;Red;Female;Lace;V-Necks;Mesh;Spaghetti Straps
/content/drive/My Drive/iMaterialist2000/5a0c0d666fdc513812455586-large.jpg,Maternity;Green;Orange;Black;Female;Cotton;Round Neck;Long Sleeved;Tunic
/content/drive/My Drive/iMaterialist2000/56e645d4d244f65c5ecd9396-large.jpg,Capri Pants;Male;Camouflage
/content/drive/My Drive/iMaterialist2000/5605a37861d6cf4727ec628c-large.jpg,T-Shirts;Brown;Gold;Female;Cotton;Round Neck;Short Sleeves
/content/drive/My Drive/iMaterialist2000/55321837cea308460829503d-large.jpg,Undershirts;Male;Cotton;Round Neck;Short Sleeves
/content/drive/My Drive/iMaterialist2000/5505f8f5fb20a50968aa1e34-large.jpg,Dresses;Female;V-Necks;Sleeveless;Bodycon
/content/drive/My Drive/iMaterialist2000/539ae5f4b9ee84763dbb7b84-large.jpg,Crop Tops;Female;Round Neck;Puff Sleeves;Printed
/content/drive/My Drive/iMaterialist2000/53d789b646188e1a69d7249e-large.jpg,Dresses;Female;Spandex;Polyester;Turtlenecks;Sleeveless;Peplum
/content/drive/My Drive/iMaterialist2000/5a2443ba1adb376ed124ccfa-large.jpg,Maternity;Female;Lace
/content/drive/My Drive/iMaterialist2000/583d32a94d7d1c5bd23f8c5e-large.jpg,Female;Silk;Turtlenecks;Long Sleeved;Tunic
/content/drive/My Drive/iMaterialist2000/5646f2e9f7793242a5b285c8-large.jpg,Hoodies & Sweatshirts;Male;Round Neck;Long Sleeved
/content/drive/My Drive/iMaterialist2000/579f99b1da83231a7cb0d834-large.jpg,Casual Shirts;Female;Chiffon;Shoulder Drapes;Long Sleeved
/content/drive/My Drive/iMaterialist2000/5903fed524567125ac218f11-large.jpg,Dress Shirts;Green;Orange;Male;Collared;Plaid;Long Sleeved
/content/drive/My Drive/iMaterialist2000/54b883c5ffff65148c03c405-large.jpg,Leggings;Female;Nylon;Polyester;Round Neck;Sleeveless;Printed
/content/drive/My Drive/iMaterialist2000/57d0d2f172850c133ebc7bdf-large.jpg,Batwing Tops;Female;Round Neck;Long Sleeved;Tunic
/content/drive/My Drive/iMaterialist2000/52a0682f5f6660141b922073-large.jpg,Casual Shirts;Male;Round Neck;Long Sleeved;Embroidered
/content/drive/My Drive/iMaterialist2000/5347c8ad796f680dca5766db-large.jpg,Leggings;Female;Spandex;Printed
/content/drive/My Drive/iMaterialist2000/56b091b870e4711315fcf536-large.jpg,Jumpsuits Overalls & Rompers;Female;Round Neck;Short Sleeves
/content/drive/My Drive/iMaterialist2000/53d3754746188e7d867273df-large.jpg,Party Dresses;Female;Round Neck;Sleeveless;Vintage Retro
/content/drive/My Drive/iMaterialist2000/58f5b68769c71b3d0077aab4-large.jpg,Casual Shorts;Female;Floral
/content/drive/My Drive/iMaterialist2000/527d0d6a227d2154066c3b4a-large.jpg,White;Female;Round Neck;Geometric;Long Sleeved;Printed
/content/drive/My Drive/iMaterialist2000/5447047370793011b73d3ed2-large.jpg,Tank Tops;Female;Spandex;Polyester;Racerback;Sleeveless;Printed
/content/drive/My Drive/iMaterialist2000/54744c0fcdfe640f3a65208b-large.jpg,Neutral;Polyester;Round Neck;Polka Dot;Long Sleeved;Peplum
/content/drive/My Drive/iMaterialist2000/53d9b9f851d0370f018257b7-large.jpg,Party Dresses;Female;Square Necked;Fringe;Sleeveless;Spaghetti Straps
/content/drive/My Drive/iMaterialist2000/571db3a708162f5d0c7a4394-large.jpg,Polos;Black;Male;Cotton;Collared;Checkered;Short Sleeves
/content/drive/My Drive/iMaterialist2000/54545a3a5f313f0769eee222-large.jpg,Casual Pants;Female
/content/drive/My Drive/iMaterialist2000/53dedc7bb94f140f42416515-large.jpg,Party Dresses;Pink;Black;White;Female;Lace;Off The Shoulder;Floral;Strapless;Summer
/content/drive/My Drive/iMaterialist2000/5905906dabbff55bf1c7371a-large.jpg,Polos;Male;Collared
/content/drive/My Drive/iMaterialist2000/55530d9f2579e80e9e94d8e7-large.jpg,Casual Dresses;Female;Round Neck;Long Sleeved;Summer
/content/drive/My Drive/iMaterialist2000/584155c09d84c14f875f5d99-large.jpg,Blouses;Gray;Pink;Black;Female;Cotton;Backless Dresses;Long Sleeved;Peplum
/content/drive/My Drive/iMaterialist2000/58d130838c9ec75338548f19-large.jpg,Shorts;Green;Black;Male
/content/drive/My Drive/iMaterialist2000/540aa1bf21f1610a8b1af2e2-large.jpg,Cocktail Dresses;Female;Lace;Off The Shoulder;Long Sleeved;Bodycon
/content/drive/My Drive/iMaterialist2000/57d8e525d128201e73cc6755-large.jpg,Tank Tops;Female;Chiffon;Racerback;Sleeveless;Spaghetti Straps
/content/drive/My Drive/iMaterialist2000/578fa030813c8a720af44f5d-large.jpg,T-Shirts;Black;Neutral;Cotton;Round Neck;Galaxy;Short Sleeves;Printed
/content/drive/My Drive/iMaterialist2000/56d3e58b88b85b19fb053307-large.jpg,Bubble Coats;Blue;Orange;Black;Yellow;Female;Quilted;Long Sleeved
/content/drive/My Drive/iMaterialist2000/5440a2048edcfa0f0d118133-large.jpg,Prom Dresses;Purple;Female;Chiffon;Sweetheart Neckline;Sequins;Sleeveless;Beaded
/content/drive/My Drive/iMaterialist2000/59c426409affa9726ff30ea8-large.jpg,Female;U-Necks;Sleeveless;Spaghetti Straps
/content/drive/My Drive/iMaterialist2000/53f7e8f81f50630861329626-large.jpg,Suits & Blazers;Male;V-Necks;Long Sleeved
/content/drive/My Drive/iMaterialist2000/52e7b6c59f5ef775c44dd380-large.jpg,Dresses;Brown;Black;White;Female;Tulle;Sweetheart Neckline;Mesh;Sleeveless;Rhinestone Studded
/content/drive/My Drive/iMaterialist2000/552c7a9a0365ea0c0c13289f-large.jpg,Casual Shirts;Male;Denim;Collared;Short Sleeves
/content/drive/My Drive/iMaterialist2000/535ffbc10cbe6a0de1953133-large.jpg,Hoodies & Sweatshirts;Black;Neutral;Round Neck;Hearts;Long Sleeved;Printed
/content/drive/My Drive/iMaterialist2000/549686a98626dd1027137a5e-large.jpg,Jeans;Female;Denim;Ripped
/content/drive/My Drive/iMaterialist2000/58c79f8d9c7e87506bb285cc-large.jpg,Jerseys;Neutral;Round Neck;Mesh;Short Sleeves
/content/drive/My Drive/iMaterialist2000/54cda23be2944e0bc637daa6-large.jpg,Jackets;Red;Male;Long Sleeved
/content/drive/My Drive/iMaterialist2000/58087869e3f00f2134385631-large.jpg,Hoodies & Sweatshirts;Female;Fleece;Long Sleeved
/content/drive/My Drive/iMaterialist2000/54af6b21ffff65556d87f509-large.jpg,Casual Dresses;Female;Round Neck;Long Sleeved;Tunic
/content/drive/My Drive/iMaterialist2000/55d2fbd34fe59211a0752d69-large.jpg,Casual Dresses;Green;Female;Cotton;Polyester;Round Neck;Sleeveless;Summer
/content/drive/My Drive/iMaterialist2000/5731adfe70ef1711465a458d-large.jpg,Dresses;Black;Female;Cotton;Round Neck;Long Sleeved;Bodycon
/content/drive/My Drive/iMaterialist2000/578c91001295ec106a60c938-large.jpg,Trousers;Female;Spandex;Polyester
/content/drive/My Drive/iMaterialist2000/5718d62e90294b3ea88bdf2e-large.jpg,T-Shirts;Male;Round Neck;Long Sleeved
/content/drive/My Drive/iMaterialist2000/5922ac2183b94227708dfa35-large.jpg,White;Female;Lace;Round Neck;Long Sleeved;Spaghetti Straps
/content/drive/My Drive/iMaterialist2000/5316cc94dd211f4cabc3e2ad-large.jpg,Dresses;Black;Female;Round Neck;Polka Dot;Long Sleeved;Printed
/content/drive/My Drive/iMaterialist2000/566acbe1174c1e31744a4c7b-large.jpg,Casual Dresses;Female;Chiffon;Sleeveless;Pleated
/content/drive/My Drive/iMaterialist2000/541afd627e2930568d89ff27-large.jpg,Dresses;Black;Female;Sweetheart Neckline;Strapless;Bodycon
/content/drive/My Drive/iMaterialist2000/585bcef63d6ce60c5f4b8fd8-large.jpg,Petticoats;White;Neutral;Tulle;Sweetheart Neckline;Ruffles
/content/drive/My Drive/iMaterialist2000/540c1be13c0f8d0a5d702f3f-large.jpg,T-Shirts;Black;Male;Cotton;Round Neck;Short Sleeves;Printed
/content/drive/My Drive/iMaterialist2000/59d9fa8f19d1150434d20f75-large.jpg,Jackets;Blue;Black;Red;Female;Mesh
/content/drive/My Drive/iMaterialist2000/58be76b88ae17152835ec821-large.jpg,Casual Dresses;Red;Female;Cotton;Round Neck;Long Sleeved;Tunic
/content/drive/My Drive/iMaterialist2000/58b7ef198a59a65b4ffd3099-large.jpg,Casual Dresses;Black;White;Female;Cotton;V-Necks;Stripes;Sleeveless;Summer
/content/drive/My Drive/iMaterialist2000/59422bbaa883461487ad0ba4-large.jpg,Trousers;Female
/content/drive/My Drive/iMaterialist2000/5902a49af00beb19d92d07d0-large.jpg,Skirts;Green;Yellow;Red;Female;Off The Shoulder;Asymmetric
/content/drive/My Drive/iMaterialist2000/53a48a18d488b610e598fb2c-large.jpg,Shorts;Blue;Female;Denim;Ripped
/content/drive/My Drive/iMaterialist2000/563c3d25a9d0922d69eda52b-large.jpg,Casual Shirts;Male;Cotton;Collared;Short Sleeves
/content/drive/My Drive/iMaterialist2000/5784a589e177db12711f99ea-large.jpg,Jumpsuits Overalls & Rompers;Blue;Green;Yellow;Neutral;Cotton;Round Neck;Sleeveless;Printed
/content/drive/My Drive/iMaterialist2000/5a018cfcf6309c0a5fa9f6e0-large.jpg,Thermal Underwear;Blue;Black;Purple;Male;Spandex;Long Sleeved
/content/drive/My Drive/iMaterialist2000/53912e8a7360467bc9880223-large.jpg,Blouses;Black;White;Female;Chiffon;Collared;Polka Dot;Long Sleeved;Vintage Retro
/content/drive/My Drive/iMaterialist2000/58ef43ec401afd1c73fced8e-large.jpg,Shorts;Blue;Green;Black;White;Red;Female;Bandage
/content/drive/My Drive/iMaterialist2000/58f8ab675d375a1a60a52c6e-large.jpg,Nightgowns;Black;Red;Female;Lace;Spaghetti Straps
